"","assists.x","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","first_name","second_name","club","position.x","player_id","new_col","fpl_form","influence_form","creativity_form","threat_form","ict_index_form","point_att","team_form","minutes_chance","opponent","opponent_form","kickoff_time_formatted","date","hour","date_hour","kickoff_hour","range_day","X","player_name","year","goals","shots","xG","time","position.y","h_team","a_team","h_goals","a_goals","match_id","roster_id","xA","assists.y","key_passes","npg","npxG","xGChain","xGBuildup","Club","Elo","opponent_elo"
"713",0,0,13,0,13.8,401,120,1,0,7.3,11.4,2019-11-10,90,2,0,0,0,0,"12",0,231490,1,2,48,2,-4860,14561,19421,60,"True",0,"Matt","Doherty","WOL","FB",6852,0.819444444444444,2.25,9.49999999999999,8,19.5,3.70000000000001,2,1.625,0.630555555555556,"AVL",1.125,2019-11-10,2019-11-10,"14:00",2019-11-10 14:00:00,"lunchtime kick-off",7.95833333333333,20552,"Matt Doherty",2019,0,2,0.122632056474686,90,"DMR","Wolverhampton Wanderers","Aston Villa",2,1,11760,363881,0.0614597722887993,0,1,0,0.122632056474686,0.308653891086578,0.124562069773674,"Wolves",1751.30957031,1640.69848633
"714",0,0,9,0,4.7,401,123,1,0,3.6,10,2019-11-23,90,3,0,0,0,0,"13",0,228803,2,1,21,2,-63,13373,13436,60,"False",0,"Matt","Doherty","WOL","FB",6852,0.944444444444444,2.5,9.44999999999999,11.375,31.5,5.22500000000001,2.5,1.5,0.819444444444444,"BOU",1.125,2019-11-23,2019-11-23,"15:00",2019-11-23 15:00:00,"afternoon kick-off",13.0416666666667,20551,"Matt Doherty",2019,0,1,0.107925370335579,90,"DMR","Bournemouth","Wolverhampton Wanderers",1,2,11765,364674,0,0,0,0,0.107925370335579,0.200255170464516,0.0923298075795174,"Wolves",1755.30969238,1707.71069336
"715",0,2,25,0,13.8,401,140,1,1,10.2,51,2019-12-01,90,15,0,0,0,0,"14",0,230115,1,1,37,10,281,10795,10514,60,"True",0,"Matt","Doherty","WOL","FB",6852,0.944444444444444,2,11.05,12.2,35.75,5.90000000000001,1,1.875,0.944444444444444,"SHU",1.5,2019-12-01,2019-12-01,"14:00",2019-12-01 14:00:00,"lunchtime kick-off",7.95833333333333,20550,"Matt Doherty",2019,1,1,0.436000198125839,90,"DMR","Wolverhampton Wanderers","Sheffield United",1,1,11780,366762,0.0203191209584475,0,1,1,0.436000198125839,0.573861479759216,0.137861281633377,"Wolves",1748.85913086,1669.37939453
"716",0,0,22,1,2.2,401,146,0,0,1.5,10.4,2019-12-04,90,19,0,0,0,0,"15",0,248328,0,2,2,6,15650,19566,3916,60,"True",0,"Matt","Doherty","WOL","FB",6852,1,4,21.3,12.15,36.25,6.97500000000001,2,1.75,0.944444444444444,"WHU",0.625,2019-12-04,2019-12-04,"19:30",2019-12-04 19:30:00,"night kick-off",3.22916666666667,20549,"Matt Doherty",2019,0,0,0,90,"DMR","Wolverhampton Wanderers","West Ham",2,0,11787,367640,0,0,0,0,0,0,0,"Wolves",1745.00646973,1702.40246582
"717",0,0,8,0,4.7,401,153,2,0,3.6,7.8,2019-12-08,90,4,0,0,0,0,"16",0,282669,2,2,23,1,30539,36794,6255,60,"False",0,"Matt","Doherty","WOL","FB",6852,1,5,20.7,8.62500000000001,27,5.65000000000001,1.5,1.875,1,"BHA",0.625,2019-12-08,2019-12-08,"16:30",2019-12-08 16:30:00,"afternoon kick-off",3.875,20548,"Matt Doherty",2019,0,1,0.0939068794250488,90,"DMR","Brighton","Wolverhampton Wanderers",2,2,11795,369231,0,0,0,0,0.0939068794250488,0.192747041583061,0.098840169608593,"Wolves",1752.73205566,1645.6262207
"718",0,0,10,0,14.5,401,170,2,0,3.9,14.2,2019-12-15,90,17,0,0,0,0,"17",0,280560,2,1,10,1,-2728,18006,20734,60,"True",0,"Matt","Doherty","WOL","FB",6852,1,4.75,19.8,6.35000000000001,20.75,4.72500000000001,0,1.75,1,"TOT",1.625,2019-12-15,2019-12-15,"14:00",2019-12-15 14:00:00,"lunchtime kick-off",6.89583333333333,20547,"Matt Doherty",2019,0,0,0,90,"DMR","Wolverhampton Wanderers","Tottenham",1,2,11812,370323,0.0659514740109444,0,1,0,0,0.146866977214813,0.0809155032038689,"Wolves",1760.44677734,1837.58447266
"719",1,0,14,0,26.6,401,177,1,0,8.6,18.4,2019-12-21,90,14,0,0,0,0,"18",0,381648,2,1,41,4,48948,60396,11448,61,"False",1,"Matt","Doherty","WOL","FB",6852,1,4.5,20.85,8.80000000000001,18,4.80000000000001,2.5,1.125,1,"NOR",0.625,2019-12-21,2019-12-21,"15:00",2019-12-21 15:00:00,"afternoon kick-off",6.04166666666667,20546,"Matt Doherty",2019,0,2,0.530040204524994,90,"DMR","Norwich","Wolverhampton Wanderers",1,2,11819,371524,0.0793306306004524,0,2,0,0.530040204524994,0.659830152988434,0.0504593178629875,"Wolves",1752.99023438,1601.54321289
"720",0,1,30,0,8.6,401,190,2,1,7.3,41.2,2019-12-27,90,11,0,0,0,0,"19",0,310269,2,3,23,8,-22068,6110,28178,61,"True",0,"Matt","Doherty","WOL","FB",6852,1,3,12.7,12,19,4.40000000000001,2,1.5,1,"MCI",1.75,2019-12-27,2019-12-27,"19:45",2019-12-27 19:45:00,"night kick-off",6.19791666666667,20545,"Matt Doherty",2019,1,1,0.094348318874836,90,"DMR","Wolverhampton Wanderers","Manchester City",3,2,11832,372647,0,0,0,1,0.094348318874836,0.641691923141479,0.641691923141479,"Wolves",1758.5279541,2007.53649902
"721",0,0,7,0,23.1,368,7,3,0,3,4.4,2019-08-10,90,4,1,0,0,0,"1",0,200815,3,0,2,0,0,0,0,60,"True",0,"Abdoulaye","Doucouré","WAT","DM",1726,1,3.5,20.4,13.6,24.25,5.85000000000001,0,1.5,1,"BHA",1.078125,2019-08-10,2019-08-10,"14:00",2019-08-10 14:00:00,"lunchtime kick-off",-139.239583333333,18660,"Abdoulaye Doucouré",2019,0,0,0,90,"DMC","Watford","Brighton",0,3,11648,341293,0.109793767333031,0,2,0,0,0.109793767333031,0,"Watford",1685.0892334,1616.27954102
"722",0,0,7,0,12.2,368,15,1,0,3.1,12.6,2019-08-17,90,8,0,0,0,0,"2",0,168267,0,1,6,2,-36607,2294,38901,60,"False",0,"Abdoulaye","Doucouré","WAT","DM",1726,1,3.25,19.55,18.2,19,5.70000000000001,0,1.125,1,"EVE",1.18055555555556,2019-08-17,2019-08-17,"14:00",2019-08-17 14:00:00,"lunchtime kick-off",7,18659,"Abdoulaye Doucouré",2019,0,1,0.352825611829758,90,"DMC","Everton","Watford",1,0,11656,341887,0.270535409450531,0,1,0,0.352825611829758,0.64579826593399,0.0224372278898954,"Watford",1665.29418945,1770.68835449
"723",0,0,13,0,46.5,368,29,3,0,12.5,17.8,2019-08-24,90,19,0,0,0,0,"3",0,128926,3,1,61,2,-41090,1370,42460,59,"True",0,"Abdoulaye","Doucouré","WAT","DM",1726,1,3.5,19.15,17.625,18,5.50000000000001,0,1.125,1,"WHU",1.125,2019-08-24,2019-08-24,"14:00",2019-08-24 14:00:00,"lunchtime kick-off",7,18658,"Abdoulaye Doucouré",2019,0,3,0.266784012317657,90,"DMC","Watford","West Ham",1,3,11667,344070,0.249033346772194,0,4,0,0.266784012317657,1.02488708496094,0.702657461166382,"Watford",1664.18530273,1725.67858887
"724",0,0,9,0,3.7,368,38,1,0,3.3,7.4,2019-08-31,70,13,0,0,0,0,"4",0,104908,1,1,22,1,-25500,1172,26672,59,"False",1,"Abdoulaye","Doucouré","WAT","DM",1726,0.944444444444444,3,19,22.6,23,6.47500000000001,1.5,0.5,1,"NEW",1.03571428571429,2019-08-31,2019-08-31,"14:00",2019-08-31 14:00:00,"lunchtime kick-off",7,18657,"Abdoulaye Doucouré",2019,0,1,0.0434482134878635,74,"MC","Newcastle United","Watford",1,1,11679,347558,0,0,0,0,0.0434482134878635,0,0,"Watford",1653.81213379,1716.28552246
"725",0,0,14,0,39.8,368,49,2,0,9.3,20.2,2019-09-15,90,1,0,0,0,0,"5",0,88756,2,2,33,2,-17148,701,17849,58,"True",0,"Abdoulaye","Doucouré","WAT","DM",1726,0.944444444444444,1.25,10.55,21.375,22.75,5.47500000000001,1,0.375,0.944444444444444,"ARS",1.375,2019-09-15,2019-09-15,"15:30",2019-09-15 15:30:00,"afternoon kick-off",15.0625,18656,"Abdoulaye Doucouré",2019,0,5,0.628664255142212,90,"DMC","Watford","Arsenal",2,2,11691,349851,0.0660330131649971,0,3,0,0.628664255142212,1.31516265869141,1.20699512958527,"Watford",1657.23364258,1873.9954834
"726",0,0,8,0,1,368,57,8,0,0.6,4.8,2019-09-21,90,11,0,0,0,0,"6",0,81821,0,8,0,2,-7846,1080,8926,58,"False",0,"Abdoulaye","Doucouré","WAT","DM",1726,0.944444444444444,1.75,14.5,25.55,30.5,7.05000000000001,0,0.625,0.944444444444444,"MCI",1.375,2019-09-21,2019-09-21,"14:00",2019-09-21 14:00:00,"lunchtime kick-off",5.9375,18655,"Abdoulaye Doucouré",2019,0,0,0,90,"MC","Manchester City","Watford",8,0,11695,352290,0,0,0,0,0,0.0573103614151478,0.0573103614151478,"Watford",1653.43115234,2029.57116699
"727",0,0,16,0,5.3,368,70,2,0,3.1,16.6,2019-09-28,90,20,0,0,0,0,"7",0,74127,0,2,9,2,-8077,670,8747,57,"False",0,"Abdoulaye","Doucouré","WAT","DM",1726,0.944444444444444,1.75,12.55,22.75,29,6.42500000000001,0,0.625,0.944444444444444,"WOL",0.625,2019-09-28,2019-09-28,"14:00",2019-09-28 14:00:00,"lunchtime kick-off",7,18654,"Abdoulaye Doucouré",2019,0,1,0.0201432574540377,90,"MC","Wolverhampton Wanderers","Watford",2,0,11705,354713,0,0,0,0,0.0201432574540377,0.268822848796844,0.248679593205452,"Watford",1650.86303711,1704.06530762
"728",0,0,9,1,7.5,368,79,0,0,3.3,12.8,2019-10-05,90,15,0,0,0,0,"8",0,69647,0,0,13,3,-4812,796,5608,57,"True",0,"Abdoulaye","Doucouré","WAT","DM",1726,1,1.75,12.25,12.45,16,4.07500000000001,1,0.625,0.944444444444444,"SHU",1,2019-10-05,2019-10-05,"14:00",2019-10-05 14:00:00,"lunchtime kick-off",7,18653,"Abdoulaye Doucouré",2019,0,2,0.0403169579803944,90,"MC","Watford","Sheffield United",0,0,11719,356254,0,0,0,0,0.0403169579803944,0.653615057468414,0.613298118114471,"Watford",1641.95910645,1635.52587891
"729",0,2,33,0,11.7,368,89,1,1,8.2,50,2019-10-19,90,17,0,0,0,0,"9",0,66202,1,1,20,9,-3742,406,4148,57,"False",0,"Abdoulaye","Doucouré","WAT","DM",1726,1,2.25,13.6,13.4,13.75,4.07500000000001,1.5,0.5,1,"TOT",1,2019-10-19,2019-10-19,"14:00",2019-10-19 14:00:00,"lunchtime kick-off",14,18652,"Abdoulaye Doucouré",2019,1,2,0.370560109615326,90,"MC","Tottenham","Watford",1,1,11731,357828,0.155529871582985,0,1,1,0.370560109615326,0.52608996629715,0.302035212516785,"Watford",1640.09399414,1836.5604248
"730",0,0,9,1,13.3,368,99,0,0,3.1,8.2,2019-10-26,90,3,0,0,0,0,"10",0,72237,0,0,9,2,5075,6506,1431,57,"True",1,"Abdoulaye","Doucouré","WAT","DM",1726,1,4,21.05,6.37500000000001,10.5,3.80000000000001,1,0.625,1,"BOU",1.125,2019-10-26,2019-10-26,"14:00",2019-10-26 14:00:00,"lunchtime kick-off",7,18651,"Abdoulaye Doucouré",2019,0,2,0.121227666735649,90,"MC","Watford","Bournemouth",0,0,11741,359425,0.0325283408164978,0,1,0,0.121227666735649,0.121227666735649,0,"Watford",1655.09216309,1705.26208496
"731",0,0,19,0,29.2,368,109,2,0,7.2,19,2019-11-02,90,6,0,0,0,0,"11",0,69812,2,1,24,2,-2456,2193,4649,57,"True",0,"Abdoulaye","Doucouré","WAT","DM",1726,1,4,21.9,9.45000000000001,12.75,4.42500000000001,0,0.875,1,"CHE",2.25,2019-11-02,2019-11-02,"17:30",2019-11-02 17:30:00,"afternoon kick-off",7.14583333333333,18650,"Abdoulaye Doucouré",2019,0,2,0.0365082807838917,90,"MC","Watford","Chelsea",1,2,11751,361755,0.36034294962883,0,2,0,0.0365082807838917,0.0978523343801498,0.0468050092458725,"Watford",1654.67626953,1895.0579834
"732",0,0,18,1,2.8,368,117,0,0,5.1,16,2019-11-08,90,14,0,0,0,0,"12",0,73521,2,0,32,3,2550,5533,2983,57,"False",0,"Abdoulaye","Doucouré","WAT","DM",1726,1,4,22.5,15.425,16.5,5.45000000000001,2.5,0.875,1,"NOR",0.375,2019-11-08,2019-11-08,"20:00",2019-11-08 20:00:00,"night kick-off",6.10416666666667,18649,"Abdoulaye Doucouré",2019,0,2,0.136472016572952,90,"MC","Norwich","Watford",0,2,11757,362824,0,0,0,0,0.136472016572952,0.620266616344452,0.4837945997715,"Watford",1649.71972656,1605.83544922
"733",0,0,15,0,25,368,129,3,0,5.6,10.4,2019-11-23,90,5,0,0,0,0,"13",0,76308,3,0,21,2,2192,6464,4272,57,"True",0,"Abdoulaye","Doucouré","WAT","DM",1726,1,4,23.3,14.25,21.25,5.90000000000001,0,1.25,1,"BUR",0.5,2019-11-23,2019-11-23,"15:00",2019-11-23 15:00:00,"afternoon kick-off",14.7916666666667,18648,"Abdoulaye Doucouré",2019,0,2,0.189423531293869,90,"MC","Watford","Burnley",0,3,11771,364717,0.174007877707481,0,2,0,0.189423531293869,0.400181710720062,0.136001437902451,"Watford",1661.53796387,1693.9498291
"734",0,0,8,0,12.8,368,138,2,0,3.2,8.8,2019-11-30,90,16,0,0,0,0,"14",0,72319,1,2,10,2,-3694,934,4628,57,"False",0,"Abdoulaye","Doucouré","WAT","DM",1726,1,2.25,13.4,17.575,21.5,5.25000000000001,0,0.875,1,"SOU",0.375,2019-11-30,2019-11-30,"17:30",2019-11-30 17:30:00,"afternoon kick-off",7.10416666666667,18647,"Abdoulaye Doucouré",2019,0,1,0.040580328553915,90,"MC","Southampton","Watford",2,1,11778,366392,0.069086566567421,0,1,0,0.040580328553915,0.069086566567421,0,"Watford",1633.60290527,1632.85656738
"735",0,0,3,0,4.7,368,143,2,0,1.6,5.4,2019-12-04,90,9,0,0,0,0,"15",0,69332,0,2,6,1,-3120,311,3431,57,"False",1,"Abdoulaye","Doucouré","WAT","DM",1726,1,2.25,13.55,17.45,21.75,5.27500000000001,0,0.625,1,"LEI",2.25,2019-12-04,2019-12-04,"19:30",2019-12-04 19:30:00,"night kick-off",4.08333333333333,18646,"Abdoulaye Doucouré",2019,0,1,0.0112720932811499,90,"MC","Leicester","Watford",2,0,11785,367629,0,0,0,0,0.0112720932811499,0.0325930751860142,0.0213209837675095,"Watford",1627.14855957,1820.99255371
"736",0,0,7,1,2.6,368,159,0,0,2.9,7.8,2019-12-07,77,7,0,0,0,0,"16",0,66944,0,0,19,2,-2556,576,3132,57,"True",1,"Abdoulaye","Doucouré","WAT","DM",1726,0.963888888888889,2,10.15,11.325,17.25,3.87500000000001,1,0.625,1,"CRY",1.125,2019-12-07,2019-12-07,"15:00",2019-12-07 15:00:00,"afternoon kick-off",2.8125,18645,"Abdoulaye Doucouré",2019,0,1,0.0668214485049248,79,"MC","Watford","Crystal Palace",0,0,11801,368389,0,0,0,0,0.0668214485049248,0.127434849739075,0.127434849739075,"Watford",1623.47802734,1742.58666992
"737",0,0,14,0,33.5,368,166,1,0,5.4,7,2019-12-14,86,10,0,0,0,0,"17",0,64054,0,2,13,2,-3047,422,3469,56,"False",0,"Abdoulaye","Doucouré","WAT","DM",1726,0.952777777777778,1.75,8.09999999999999,11.275,14,3.32500000000001,0,0.25,0.963888888888889,"LIV",2.25,2019-12-14,2019-12-14,"12:30",2019-12-14 12:30:00,"lunchtime kick-off",6.89583333333333,18644,"Abdoulaye Doucouré",2019,0,2,0.157395169138908,88,"AMC","Liverpool","Watford",2,0,11808,369569,0.145104691386223,0,3,0,0.157395169138908,0.287640392780304,0.0528292618691921,"Watford",1629.37805176,2058.86303711
"738",0,0,2,1,2.5,368,179,0,0,1.3,2.2,2019-12-22,68,12,0,0,0,0,"18",0,63367,0,2,8,2,-886,1084,1970,56,"True",1,"Abdoulaye","Doucouré","WAT","DM",1726,0.891666666666667,1.75,7.24999999999999,13.4,12,3.27500000000001,2,0.25,0.952777777777778,"MUN",1.625,2019-12-22,2019-12-22,"14:00",2019-12-22 14:00:00,"lunchtime kick-off",8.0625,18643,"Abdoulaye Doucouré",2019,0,1,0.0339565277099609,70,"AMC","Watford","Manchester United",2,0,11821,372125,0,0,0,0,0.0339565277099609,0.176177948713303,0.176177948713303,"Watford",1628.41589355,1823.17443848
"739",0,0,0,0,0,368,188,0,0,0,0,2019-12-26,0,15,0,0,0,0,"19",0,59852,1,1,0,0,-3608,352,3960,56,"False",0,"Abdoulaye","Doucouré","WAT","DM",1726,0.641666666666667,1.75,5.59999999999999,10.825,11.5,2.80000000000001,1.5,0.75,0.891666666666667,"SHU",1.75,2019-12-26,2019-12-26,"15:00",2019-12-26 15:00:00,"afternoon kick-off",4.04166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Watford",1644.84838867,1689.39111328
"740",0,0,9,0,0,262,10,1,0,1.1,11,2019-08-11,90,1,0,0,0,0,"1",1,56134,1,0,0,2,0,0,0,50,"True",0,"Martin","Dubravka","NEW","GK",6532,0.677777777777778,1.5,4.24999999999999,9.65000000000001,10,2.40000000000001,0,1.125,0.641666666666667,"ARS",0.972222222222222,2019-08-11,2019-08-11,"13:00",2019-08-11 13:00:00,"lunchtime kick-off",-137.083333333333,14575,"Martin Dubravka",2019,0,0,0,90,"GK","Newcastle United","Arsenal",0,1,11650,341511,0,0,0,0,0,0.0121742924675345,0.0121742924675345,"Newcastle",1715.48864746,1866.45910645
"741",0,0,18,0,0,262,17,3,0,3.9,38.6,2019-08-17,90,14,0,0,0,0,"2",5,61288,1,3,0,2,-1234,3381,4615,50,"False",0,"Martin","Dubravka","NEW","GK",6532,0.688888888888889,1.5,5.04999999999999,9.00000000000001,5.25,1.95000000000001,0,0.875,0.677777777777778,"NOR",0.75,2019-08-17,2019-08-17,"14:00",2019-08-17 14:00:00,"lunchtime kick-off",6.04166666666667,14574,"Martin Dubravka",2019,0,0,0,90,"GK","Norwich","Newcastle United",3,1,11657,341909,0,0,0,0,0,0,0,"Newcastle",1709.84643555,1629.64562988
"742",0,0,25,1,0,262,28,0,0,1.4,14.2,2019-08-25,90,17,0,0,0,0,"3",2,57057,1,0,0,6,-5481,735,6216,50,"False",0,"Martin","Dubravka","NEW","GK",6532,0.75,1.5,12.95,0.625000000000012,2,1.57500000000001,2.5,0.875,0.688888888888889,"TOT",1.5,2019-08-25,2019-08-25,"15:30",2019-08-25 15:30:00,"afternoon kick-off",8.0625,14573,"Martin Dubravka",2019,0,0,0,90,"GK","Tottenham","Newcastle United",0,1,11672,344716,0,0,0,0,0,0,0,"Newcastle",1700.83166504,1901.75622559
"743",0,0,13,0,0,262,38,1,0,1.4,14,2019-08-31,90,18,0,0,0,0,"4",3,66281,1,1,0,3,4567,8846,4279,50,"True",0,"Martin","Dubravka","NEW","GK",6532,1,2.5,15.95,0.0000000000000124344978758018,0,1.60000000000001,1,1,0.75,"WAT",0.357142857142857,2019-08-31,2019-08-31,"14:00",2019-08-31 14:00:00,"lunchtime kick-off",5.9375,14572,"Martin Dubravka",2019,0,0,0,90,"GK","Newcastle United","Watford",1,1,11679,347538,0,0,0,0,0,0.130009829998016,0.130009829998016,"Newcastle",1716.28552246,1653.81213379
"744",0,0,15,0,0,262,44,3,0,3.3,32.6,2019-09-14,90,10,0,0,0,0,"5",5,61743,1,3,0,2,-4818,1092,5910,50,"False",0,"Martin","Dubravka","NEW","GK",6532,1,3.25,19.45,0.0000000000000124344978758018,0,1.95000000000001,0,0.875,1,"LIV",2.25,2019-09-14,2019-09-14,"11:30",2019-09-14 11:30:00,"lunchtime kick-off",13.8958333333333,14571,"Martin Dubravka",2019,0,0,0,90,"GK","Liverpool","Newcastle United",3,1,11683,348746,0,0,0,0,0,0.0646810755133629,0.0646810755133629,"Newcastle",1712.86413574,2058.43676758
"745",0,0,24,1,0,262,58,0,0,1.4,13.8,2019-09-21,90,4,0,0,0,0,"6",2,65614,0,0,0,6,1555,4410,2855,50,"True",0,"Martin","Dubravka","NEW","GK",6532,1,3.25,24.85,0.0000000000000124344978758018,0,2.50000000000001,1,0.875,1,"BHA",0.5,2019-09-21,2019-09-21,"16:30",2019-09-21 16:30:00,"afternoon kick-off",7.20833333333333,14570,"Martin Dubravka",2019,0,0,0,90,"GK","Newcastle United","Brighton",0,0,11699,352436,0,0,0,0,0,0,0,"Newcastle",1703.25158691,1618.70617676
"746",0,0,9,0,0,262,66,5,0,1.1,10.8,2019-09-29,90,9,0,0,0,0,"7",1,64362,0,5,0,0,-1636,2618,4254,50,"False",0,"Martin","Dubravka","NEW","GK",6532,1,4.25,18.65,0.0000000000000124344978758018,0,1.87500000000001,0,1.125,1,"LEI",1.625,2019-09-29,2019-09-29,"15:30",2019-09-29 15:30:00,"afternoon kick-off",7.95833333333333,14569,"Martin Dubravka",2019,0,0,0,90,"GK","Leicester","Newcastle United",5,0,11710,355512,0,0,0,0,0,0,0,"Newcastle",1699.29956055,1757.27270508
"747",0,1,26,1,0,262,76,0,0,2.3,22.6,2019-10-06,90,12,0,0,0,0,"8",3,63141,0,1,0,8,-1915,1629,3544,50,"True",0,"Martin","Dubravka","NEW","GK",6532,1,2.75,17.8,0.0000000000000124344978758018,0,1.80000000000001,2,0.5,1,"MUN",1.125,2019-10-06,2019-10-06,"15:30",2019-10-06 15:30:00,"afternoon kick-off",7,14568,"Martin Dubravka",2019,0,0,0,90,"GK","Newcastle United","Manchester United",1,0,11721,357139,0,0,0,0,0,0.326960325241089,0.326960325241089,"Newcastle",1685.98156738,1820.16052246
"748",0,0,21,0,0,262,83,1,0,5,50.4,2019-10-19,90,6,0,0,0,0,"9",6,63790,0,1,0,4,-377,2302,2679,50,"False",0,"Martin","Dubravka","NEW","GK",6532,1,4,19.95,0.0000000000000124344978758018,0,2.02500000000001,0,0.75,1,"CHE",1.75,2019-10-19,2019-10-19,"14:00",2019-10-19 14:00:00,"lunchtime kick-off",12.9375,14567,"Martin Dubravka",2019,0,0,0,90,"GK","Chelsea","Newcastle United",1,0,11725,357794,0,0,0,0,0,0,0,"Newcastle",1696.11291504,1865.8190918
"749",0,0,16,0,0,262,96,1,0,2.5,25,2019-10-27,90,20,0,0,0,0,"10",4,68601,1,1,0,3,3850,5304,1454,50,"True",0,"Martin","Dubravka","NEW","GK",6532,1,4.5,24.4,0.0000000000000124344978758018,0,2.45000000000001,1,0.75,1,"WOL",1.75,2019-10-27,2019-10-27,"14:00",2019-10-27 14:00:00,"lunchtime kick-off",8,14566,"Martin Dubravka",2019,0,0,0,90,"GK","Newcastle United","Wolverhampton Wanderers",1,1,11738,360140,0,0,0,0,0,0.0185549221932888,0.0185549221932888,"Newcastle",1701.78295898,1745.65124512
"750",0,0,18,0,0,262,110,2,0,3.1,30.8,2019-11-02,90,19,0,0,0,0,"11",4,69494,3,2,0,2,295,2824,2529,50,"False",0,"Martin","Dubravka","NEW","GK",6532,1,3.75,27.2,0.0000000000000124344978758018,0,2.72500000000001,2.5,0.75,1,"WHU",0.625,2019-11-02,2019-11-02,"15:00",2019-11-02 15:00:00,"afternoon kick-off",6.04166666666667,14565,"Martin Dubravka",2019,0,0,0,90,"GK","West Ham","Newcastle United",2,3,11752,361622,0,0,0,0,0,0,0,"Newcastle",1701.12792969,1732.14978027
"751",0,0,14,0,0,262,116,1,0,2,19.6,2019-11-09,90,3,0,0,0,0,"12",2,72684,1,2,0,2,1873,3967,2094,50,"True",0,"Martin","Dubravka","NEW","GK",6532,1,4.25,32.2,0.0000000000000124344978758018,0,3.22500000000001,2,1.375,1,"BOU",1.125,2019-11-09,2019-11-09,"15:00",2019-11-09 15:00:00,"afternoon kick-off",7,14564,"Martin Dubravka",2019,0,0,0,90,"GK","Newcastle United","Bournemouth",2,1,11756,363189,0,0,0,0,0,0.365788340568542,0.365788340568542,"Newcastle",1710.7557373,1714.26928711
"752",0,0,23,0,0,262,122,2,0,4.5,44.8,2019-11-25,90,2,0,0,0,0,"13",6,72018,0,2,0,3,-761,2607,3368,50,"False",0,"Martin","Dubravka","NEW","GK",6532,1,2.75,31.45,0.0000000000000124344978758018,0,3.15000000000001,0,1.375,1,"AVL",0.5,2019-11-25,2019-11-25,"20:00",2019-11-25 20:00:00,"night kick-off",16.2083333333333,14563,"Martin Dubravka",2019,0,0,0,90,"GK","Aston Villa","Newcastle United",2,0,11764,365805,0,0,0,0,0,0,0,"Newcastle",1717.31420898,1636.69824219
"753",0,1,24,0,0,262,136,2,0,5.1,50.8,2019-11-30,90,11,0,0,0,0,"14",7,69271,2,2,0,4,-2906,536,3442,50,"True",0,"Martin","Dubravka","NEW","GK",6532,1,2.5,30.05,0.0000000000000124344978758018,0,3.02500000000001,1,1.375,1,"MCI",1.5,2019-11-30,2019-11-30,"12:30",2019-11-30 12:30:00,"lunchtime kick-off",4.6875,14562,"Martin Dubravka",2019,0,0,0,90,"GK","Newcastle United","Manchester City",2,2,11777,365956,0,0,0,0,0,0.0900522395968437,0.0900522395968437,"Newcastle",1692.3605957,2001.06896973
"754",0,2,34,1,0,262,145,0,0,4.7,47.4,2019-12-05,90,15,0,0,0,0,"15",6,70608,2,0,0,10,798,1858,1060,50,"False",0,"Martin","Dubravka","NEW","GK",6532,1,2.75,36.5,0.0000000000000124344978758018,0,3.67500000000001,2.5,1.375,1,"SHU",1.5,2019-12-05,2019-12-05,"19:30",2019-12-05 19:30:00,"night kick-off",5.29166666666667,14561,"Martin Dubravka",2019,0,0,0,90,"GK","Sheffield United","Newcastle United",0,2,11786,367816,0,0,0,0,0,0.316748946905136,0.316748946905136,"Newcastle",1698.45129395,1673.23205566
"755",0,0,14,0,0,262,156,1,0,1.8,18.4,2019-12-08,90,16,0,0,0,0,"16",3,83028,1,2,0,3,10453,11793,1340,50,"True",0,"Martin","Dubravka","NEW","GK",6532,1,4.75,40.65,0.0000000000000124344978758018,0,4.07500000000001,2,1.375,1,"SOU",1.375,2019-12-08,2019-12-08,"14:00",2019-12-08 14:00:00,"lunchtime kick-off",2.77083333333333,14560,"Martin Dubravka",2019,0,0,0,90,"GK","Newcastle United","Southampton",2,1,11798,369022,0,0,0,0,0,0,0,"Newcastle",1711.2956543,1644.79638672
"756",0,0,14,0,0,262,162,1,0,2.4,23.8,2019-12-14,90,5,0,0,0,0,"17",3,88028,0,1,0,3,3733,8128,4395,50,"False",0,"Martin","Dubravka","NEW","GK",6532,1,5,40.35,0.0000000000000124344978758018,0,4.02500000000001,0,1.375,1,"BUR",0.625,2019-12-14,2019-12-14,"15:00",2019-12-14 15:00:00,"afternoon kick-off",6.04166666666667,14559,"Martin Dubravka",2019,0,0,0,90,"GK","Burnley","Newcastle United",1,0,11804,369862,0,0,0,0,0,0,0,"Newcastle",1720.51306152,1676.30529785
